algorithm,purity,macro_f1,weighted_f1,accuracy,homogeneity,completeness,v_measure,nmi,ami,ari,fowlkes_mallows,bcubed_precision,bcubed_recall,bcubed_f1,divergence,runtime,params,method,dataset
wine_match_class_distribution_cfg13,0.8,0.707936507936508,0.7195238095238095,0.6,0.6550426029923767,0.4196633500350984,0.5115769060608599,0.5115769060608599,0.3614089140688407,0.3605086013462977,0.5229209573956811,0.7583333333333334,0.4546428571428572,0.5684708999901855,0.4800000000000001,1.1486070156097412,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",match_class_distribution,wine
wine_chimera_cfg13,0.55,0.41228070175438597,0.4578947368421053,0.55,0.2504815075865514,0.40215081278376835,0.3086924711484648,0.3086924711484648,0.2600223147297805,0.20736455668038714,0.5236904743703742,0.4750000000000001,0.7200000000000001,0.5723849372384937,0.28,1.257357120513916,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",chimera,wine
wine_menu_cfg13,0.45,0.37222222222222223,0.3675,0.45,0.12022877577652066,0.2507023739104008,0.16251878293292757,0.16251878293292754,0.01108512806810624,0.04432001518458764,0.5005255187082266,0.4147058823529412,0.7725,0.5396878483835005,0.13499999999999998,1.3234970569610596,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",menu,wine
wine_select_clusters_cfg14,0.9,0.6233766233766234,0.6259740259740261,0.5,0.8232768456938343,0.42127314974249247,0.5573491320835405,0.5573491320835405,0.29798192706464227,0.21291230264186337,0.3885891671573582,0.8666666666666666,0.35071428571428576,0.4993545863485235,0.5650000000000001,1.2581562995910645,"{'random_state': 42, 'n_estimators': 70, 'max_depth': 4}",select_clusters,wine
wine_balance_lists_n_clusters_cfg14,0.55,0.4646464646464647,0.41515151515151516,0.55,0.2413909944556857,0.4269845814289935,0.3084201052438609,0.30842010524386093,0.25543509026086225,0.2033754378516081,0.5437377892868592,0.47380952380952374,0.7700000000000001,0.5866385911179173,0.24999999999999994,2.1294281482696533,"{'random_state': 42, 'n_estimators': 70, 'max_depth': 4}",balance_lists_n_clusters,wine
wine_max_prob_clusters_cfg14,0.6,0.5111111111111111,0.4533333333333333,0.6,0.3910243206968807,0.6525828627623915,0.4890264740498471,0.48902647404984706,0.4517857198219834,0.336896062820373,0.6149704597167734,0.5340659340659341,0.85,0.6559745930924971,0.325,1.4756190776824951,"{'random_state': 42, 'n_estimators': 70, 'max_depth': 4}",max_prob_clusters,wine
wine_match_class_distribution_cfg14,0.75,0.5205128205128206,0.5196153846153846,0.4,0.6034142258412313,0.3212353291967251,0.41926796249231535,0.4192679624923153,0.14490284433015083,0.08379446640316206,0.2620001293828119,0.7133333333333334,0.2846428571428572,0.40691399260407973,0.44500000000000006,1.329437255859375,"{'random_state': 42, 'n_estimators': 70, 'max_depth': 4}",match_class_distribution,wine
wine_chimera_cfg14,0.55,0.41228070175438597,0.4578947368421053,0.55,0.2504815075865514,0.40215081278376835,0.3086924711484648,0.3086924711484648,0.2600223147297805,0.20736455668038714,0.5236904743703742,0.4750000000000001,0.7200000000000001,0.5723849372384937,0.28,1.2764389514923096,"{'random_state': 42, 'n_estimators': 70, 'max_depth': 4}",chimera,wine
wine_menu_cfg14,0.45,0.37222222222222223,0.3675,0.45,0.12022877577652066,0.2507023739104008,0.16251878293292757,0.16251878293292754,0.01108512806810624,0.04432001518458764,0.5005255187082266,0.4147058823529412,0.7725,0.5396878483835005,0.13499999999999998,1.4434089660644531,"{'random_state': 42, 'n_estimators': 70, 'max_depth': 4}",menu,wine
wine_select_clusters_cfg15,0.9,0.6233766233766234,0.6259740259740261,0.5,0.8232768456938343,0.42127314974249247,0.5573491320835405,0.5573491320835405,0.29798192706464216,0.21291230264186337,0.3885891671573582,0.8666666666666666,0.35071428571428576,0.4993545863485235,0.5650000000000001,1.3540716171264648,"{'random_state': 42, 'n_estimators': 75, 'max_depth': 6}",select_clusters,wine
wine_balance_lists_n_clusters_cfg15,0.55,0.4646464646464647,0.41515151515151516,0.55,0.2413909944556857,0.4269845814289935,0.3084201052438609,0.30842010524386093,0.25543509026086225,0.2033754378516081,0.5437377892868592,0.47380952380952374,0.7700000000000001,0.5866385911179173,0.24999999999999994,2.2643723487854004,"{'random_state': 42, 'n_estimators': 75, 'max_depth': 6}",balance_lists_n_clusters,wine
wine_max_prob_clusters_cfg15,0.6,0.5111111111111111,0.4533333333333333,0.6,0.3910243206968807,0.6525828627623915,0.4890264740498471,0.48902647404984706,0.4517857198219834,0.336896062820373,0.6149704597167734,0.5340659340659341,0.85,0.6559745930924971,0.325,1.660038709640503,"{'random_state': 42, 'n_estimators': 75, 'max_depth': 6}",max_prob_clusters,wine
wine_match_class_distribution_cfg15,0.75,0.48787878787878786,0.48045454545454547,0.35,0.5824047364240337,0.2993183721640504,0.39541764517485045,0.39541764517485045,0.10823442259085977,0.06244944183789031,0.22783059421644178,0.7000000000000001,0.25214285714285717,0.37074268567141794,0.4325,1.3175854682922363,"{'random_state': 42, 'n_estimators': 75, 'max_depth': 6}",match_class_distribution,wine
wine_chimera_cfg15,0.55,0.41228070175438597,0.4578947368421053,0.55,0.2504815075865514,0.40215081278376835,0.3086924711484648,0.3086924711484648,0.2600223147297805,0.20736455668038714,0.5236904743703742,0.4750000000000001,0.7200000000000001,0.5723849372384937,0.28,1.4326188564300537,"{'random_state': 42, 'n_estimators': 75, 'max_depth': 6}",chimera,wine
wine_menu_cfg15,0.45,0.37222222222222223,0.3675,0.45,0.12022877577652066,0.2507023739104008,0.16251878293292757,0.16251878293292754,0.01108512806810624,0.04432001518458764,0.5005255187082266,0.4147058823529412,0.7725,0.5396878483835005,0.13499999999999998,1.480177640914917,"{'random_state': 42, 'n_estimators': 75, 'max_depth': 6}",menu,wine
wine_select_clusters_cfg16,0.9,0.6233766233766234,0.6259740259740261,0.5,0.8232768456938343,0.42127314974249247,0.5573491320835405,0.5573491320835405,0.29798192706464216,0.21291230264186337,0.3885891671573582,0.8666666666666666,0.35071428571428576,0.4993545863485235,0.5650000000000001,1.593611478805542,"{'random_state': 42, 'n_estimators': 80, 'max_depth': 8}",select_clusters,wine
wine_balance_lists_n_clusters_cfg16,0.55,0.4646464646464647,0.41515151515151516,0.55,0.2413909944556857,0.4269845814289935,0.3084201052438609,0.30842010524386093,0.25543509026086225,0.2033754378516081,0.5437377892868592,0.47380952380952374,0.7700000000000001,0.5866385911179173,0.24999999999999994,2.3880019187927246,"{'random_state': 42, 'n_estimators': 80, 'max_depth': 8}",balance_lists_n_clusters,wine
wine_max_prob_clusters_cfg16,0.6,0.5111111111111111,0.4533333333333333,0.6,0.3910243206968807,0.6525828627623915,0.4890264740498471,0.48902647404984706,0.4517857198219834,0.336896062820373,0.6149704597167734,0.5340659340659341,0.85,0.6559745930924971,0.325,1.7725300788879395,"{'random_state': 42, 'n_estimators': 80, 'max_depth': 8}",max_prob_clusters,wine
wine_match_class_distribution_cfg16,0.65,0.3925925925925926,0.3988888888888889,0.3,0.40962523715714344,0.24905883119590472,0.30977152081359066,0.3097715208135907,0.050389691778533786,-0.008975317875841436,0.21392220984368776,0.6047619047619047,0.2753571428571429,0.3784158760217194,0.315,1.464115858078003,"{'random_state': 42, 'n_estimators': 80, 'max_depth': 8}",match_class_distribution,wine
wine_chimera_cfg16,0.55,0.41228070175438597,0.4578947368421053,0.55,0.2504815075865514,0.40215081278376835,0.3086924711484648,0.3086924711484648,0.2600223147297805,0.20736455668038714,0.5236904743703742,0.4750000000000001,0.7200000000000001,0.5723849372384937,0.28,1.4838650226593018,"{'random_state': 42, 'n_estimators': 80, 'max_depth': 8}",chimera,wine
wine_menu_cfg16,0.45,0.37222222222222223,0.3675,0.45,0.12022877577652066,0.2507023739104008,0.16251878293292757,0.16251878293292754,0.01108512806810624,0.04432001518458764,0.5005255187082266,0.4147058823529412,0.7725,0.5396878483835005,0.13499999999999998,1.6129226684570312,"{'random_state': 42, 'n_estimators': 80, 'max_depth': 8}",menu,wine
wine_select_clusters_cfg17,0.9,0.6233766233766234,0.6259740259740261,0.5,0.8232768456938343,0.42127314974249247,0.5573491320835405,0.5573491320835405,0.29798192706464216,0.21291230264186337,0.3885891671573582,0.8666666666666666,0.35071428571428576,0.4993545863485235,0.5650000000000001,1.5928609371185303,"{'random_state': 42, 'n_estimators': 85, 'max_depth': 10}",select_clusters,wine
wine_balance_lists_n_clusters_cfg17,0.55,0.4646464646464647,0.41515151515151516,0.55,0.2413909944556857,0.4269845814289935,0.3084201052438609,0.30842010524386093,0.25543509026086225,0.2033754378516081,0.5437377892868592,0.47380952380952374,0.7700000000000001,0.5866385911179173,0.24999999999999994,2.364690065383911,"{'random_state': 42, 'n_estimators': 85, 'max_depth': 10}",balance_lists_n_clusters,wine
wine_max_prob_clusters_cfg17,0.6,0.5111111111111111,0.4533333333333333,0.6,0.3910243206968807,0.6525828627623915,0.4890264740498471,0.48902647404984706,0.4517857198219834,0.336896062820373,0.6149704597167734,0.5340659340659341,0.85,0.6559745930924971,0.325,1.8225903511047363,"{'random_state': 42, 'n_estimators': 85, 'max_depth': 10}",max_prob_clusters,wine
wine_match_class_distribution_cfg17,0.65,0.3925925925925926,0.3988888888888889,0.3,0.40962523715714344,0.24905883119590472,0.30977152081359066,0.3097715208135907,0.050389691778533786,-0.008975317875841436,0.21392220984368776,0.6047619047619047,0.2753571428571429,0.3784158760217194,0.315,1.4883620738983154,"{'random_state': 42, 'n_estimators': 85, 'max_depth': 10}",match_class_distribution,wine
wine_chimera_cfg17,0.55,0.41228070175438597,0.4578947368421053,0.55,0.2504815075865514,0.40215081278376835,0.3086924711484648,0.3086924711484648,0.2600223147297805,0.20736455668038714,0.5236904743703742,0.4750000000000001,0.7200000000000001,0.5723849372384937,0.28,1.5776491165161133,"{'random_state': 42, 'n_estimators': 85, 'max_depth': 10}",chimera,wine
wine_menu_cfg17,0.45,0.37222222222222223,0.3675,0.45,0.12022877577652066,0.2507023739104008,0.16251878293292757,0.16251878293292754,0.01108512806810624,0.04432001518458764,0.5005255187082266,0.4147058823529412,0.7725,0.5396878483835005,0.13499999999999998,1.6214735507965088,"{'random_state': 42, 'n_estimators': 85, 'max_depth': 10}",menu,wine
wine_select_clusters_cfg18,0.9,0.5867465867465868,0.582017982017982,0.45,0.8442863351110318,0.4189580753628498,0.5600192252274926,0.5600192252274926,0.30301786729444624,0.19478650247881016,0.3682298471593293,0.8800000000000001,0.32571428571428573,0.4754502369668247,0.5775,1.634300708770752,"{'random_state': 42, 'n_estimators': 90, 'max_depth': None}",select_clusters,wine
wine_balance_lists_n_clusters_cfg18,0.55,0.4646464646464647,0.41515151515151516,0.55,0.2413909944556857,0.4269845814289935,0.3084201052438609,0.30842010524386093,0.25543509026086225,0.2033754378516081,0.5437377892868592,0.47380952380952374,0.7700000000000001,0.5866385911179173,0.24999999999999994,2.359654664993286,"{'random_state': 42, 'n_estimators': 90, 'max_depth': None}",balance_lists_n_clusters,wine
wine_max_prob_clusters_cfg18,0.6,0.5111111111111111,0.4533333333333333,0.6,0.3910243206968807,0.6525828627623915,0.4890264740498471,0.48902647404984706,0.4517857198219834,0.336896062820373,0.6149704597167734,0.5340659340659341,0.85,0.6559745930924971,0.325,1.831697702407837,"{'random_state': 42, 'n_estimators': 90, 'max_depth': None}",max_prob_clusters,wine
wine_match_class_distribution_cfg18,0.75,0.4686609686609686,0.4651709401709402,0.35,0.5392652708775961,0.2933209938161024,0.37996741452975674,0.3799674145297567,0.11458500335303458,0.05375494071146245,0.23288900389583278,0.6766666666666665,0.2610714285714286,0.37677542211501847,0.425,1.5296781063079834,"{'random_state': 42, 'n_estimators': 90, 'max_depth': None}",match_class_distribution,wine
wine_chimera_cfg18,0.55,0.41228070175438597,0.4578947368421053,0.55,0.2504815075865514,0.40215081278376835,0.3086924711484648,0.3086924711484648,0.2600223147297805,0.20736455668038714,0.5236904743703742,0.4750000000000001,0.7200000000000001,0.5723849372384937,0.28,1.5715551376342773,"{'random_state': 42, 'n_estimators': 90, 'max_depth': None}",chimera,wine
wine_menu_cfg18,0.45,0.37222222222222223,0.3675,0.45,0.12022877577652066,0.2507023739104008,0.16251878293292757,0.16251878293292754,0.01108512806810624,0.04432001518458764,0.5005255187082266,0.4147058823529412,0.7725,0.5396878483835005,0.13499999999999998,1.7066497802734375,"{'random_state': 42, 'n_estimators': 90, 'max_depth': None}",menu,wine
wine_select_clusters_cfg19,0.9,0.6221001221001221,0.6191391941391942,0.5,0.8442863351110318,0.4189580753628498,0.5600192252274926,0.5600192252274926,0.3030178672944463,0.19478650247881016,0.3682298471593293,0.8800000000000001,0.32571428571428573,0.4754502369668247,0.5775,1.5462150573730469,"{'random_state': 42, 'n_estimators': 95, 'max_depth': 2}",select_clusters,wine
wine_balance_lists_n_clusters_cfg19,0.55,0.4646464646464647,0.41515151515151516,0.55,0.2413909944556857,0.4269845814289935,0.3084201052438609,0.30842010524386093,0.25543509026086225,0.2033754378516081,0.5437377892868592,0.47380952380952374,0.7700000000000001,0.5866385911179173,0.24999999999999994,2.4627766609191895,"{'random_state': 42, 'n_estimators': 95, 'max_depth': 2}",balance_lists_n_clusters,wine
wine_max_prob_clusters_cfg19,0.6,0.5111111111111111,0.4533333333333333,0.6,0.3910243206968807,0.6525828627623915,0.4890264740498471,0.48902647404984706,0.4517857198219834,0.336896062820373,0.6149704597167734,0.5340659340659341,0.85,0.6559745930924971,0.325,1.8276538848876953,"{'random_state': 42, 'n_estimators': 95, 'max_depth': 2}",max_prob_clusters,wine
wine_match_class_distribution_cfg19,0.7,0.5156695156695157,0.5354700854700856,0.45,0.5267446930651067,0.2949257505903058,0.3781335331488128,0.3781335331488128,0.12060790774426983,0.09410661247459746,0.2775636908266844,0.675,0.2878571428571429,0.40359792284866475,0.405,1.5880720615386963,"{'random_state': 42, 'n_estimators': 95, 'max_depth': 2}",match_class_distribution,wine
wine_chimera_cfg19,0.55,0.41228070175438597,0.4578947368421053,0.55,0.2504815075865514,0.40215081278376835,0.3086924711484648,0.3086924711484648,0.2600223147297805,0.20736455668038714,0.5236904743703742,0.4750000000000001,0.7200000000000001,0.5723849372384937,0.28,1.5515656471252441,"{'random_state': 42, 'n_estimators': 95, 'max_depth': 2}",chimera,wine
wine_menu_cfg19,0.45,0.37222222222222223,0.3675,0.45,0.12022877577652066,0.2507023739104008,0.16251878293292757,0.16251878293292754,0.01108512806810624,0.04432001518458764,0.5005255187082266,0.4147058823529412,0.7725,0.5396878483835005,0.13499999999999998,1.7677409648895264,"{'random_state': 42, 'n_estimators': 95, 'max_depth': 2}",menu,wine
wine_select_clusters_cfg20,0.9,0.5867465867465868,0.582017982017982,0.45,0.8442863351110318,0.4189580753628498,0.5600192252274926,0.5600192252274926,0.30301786729444624,0.19478650247881016,0.3682298471593293,0.8800000000000001,0.32571428571428573,0.4754502369668247,0.5775,1.6426448822021484,"{'random_state': 42, 'n_estimators': 100, 'max_depth': 4}",select_clusters,wine
wine_balance_lists_n_clusters_cfg20,0.55,0.4646464646464647,0.41515151515151516,0.55,0.2413909944556857,0.4269845814289935,0.3084201052438609,0.30842010524386093,0.25543509026086225,0.2033754378516081,0.5437377892868592,0.47380952380952374,0.7700000000000001,0.5866385911179173,0.24999999999999994,2.5630831718444824,"{'random_state': 42, 'n_estimators': 100, 'max_depth': 4}",balance_lists_n_clusters,wine
wine_max_prob_clusters_cfg20,0.6,0.5111111111111111,0.4533333333333333,0.6,0.3910243206968807,0.6525828627623915,0.4890264740498471,0.48902647404984706,0.4517857198219834,0.336896062820373,0.6149704597167734,0.5340659340659341,0.85,0.6559745930924971,0.325,2.0547304153442383,"{'random_state': 42, 'n_estimators': 100, 'max_depth': 4}",max_prob_clusters,wine
wine_match_class_distribution_cfg20,0.65,0.40839160839160843,0.4008391608391609,0.35,0.4468720275167319,0.2695691557150811,0.3362813807742672,0.33628138077426717,0.04654053339669207,-0.015522038365792941,0.22327214034455325,0.6208333333333333,0.3028571428571428,0.4071143188555226,0.36000000000000004,1.6738998889923096,"{'random_state': 42, 'n_estimators': 100, 'max_depth': 4}",match_class_distribution,wine
wine_chimera_cfg20,0.55,0.41228070175438597,0.4578947368421053,0.55,0.2504815075865514,0.40215081278376835,0.3086924711484648,0.3086924711484648,0.2600223147297805,0.20736455668038714,0.5236904743703742,0.4750000000000001,0.7200000000000001,0.5723849372384937,0.28,1.7693665027618408,"{'random_state': 42, 'n_estimators': 100, 'max_depth': 4}",chimera,wine
wine_menu_cfg20,0.45,0.37222222222222223,0.3675,0.45,0.12022877577652066,0.2507023739104008,0.16251878293292757,0.16251878293292754,0.01108512806810624,0.04432001518458764,0.5005255187082266,0.4147058823529412,0.7725,0.5396878483835005,0.13499999999999998,1.8396437168121338,"{'random_state': 42, 'n_estimators': 100, 'max_depth': 4}",menu,wine
KMeans(k=3),0.6,0.5573704375882235,0.5339786247227264,0.5666666666666667,0.4494405550975081,0.543428620009521,0.49198598719035364,0.4919859871903537,0.446530564002813,0.3110397483369925,0.5786703597205386,0.5699248120300752,0.7166666666666667,0.634927437420863,0.3444444444444444,0.0015254020690917969,,,wine
"DBSCAN(eps=0.5,min=5)",0.4,0.19047619047619047,0.22857142857142856,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.5652788956657213,0.3422222222222223,1.0,0.5099337748344371,0.0,0.0009343624114990234,,,wine
